"category_name","category_description_name","category_description_url","category_description_extract1"
"Maiustused, küpsised, näksid","Kreeka pähkel, PÄHKLINÄPP, 100 g","https://www.selver.ee/kreeka-pahkel-pahklinapp-100-g","1,89 €"
"Maiustused, küpsised, näksid","Mõrušokolaad Intense Orange, LINDT, 100 g","https://www.selver.ee/morusokolaad-intense-orange-lindt-100-g","3,39 €"
"Maiustused, küpsised, näksid","Küpsised Choco Cookies, MILKA, 135 g","https://www.selver.ee/kupsised-choco-cookies-milka-135-g","1,49 €"
"Maiustused, küpsised, näksid","Barni piima biskviitküpsis, LU, 30 g","https://www.selver.ee/barni-piima-biskviitkupsis-lu-30-g","0,39 €"
"Maiustused, küpsised, näksid","Närimiskumm Spearmint, ORBIT, 84 g","https://www.selver.ee/narimiskumm-spearmint-orbit-84-g","2,19 €"
"Maiustused, küpsised, näksid","Metsapähkel, PÄHKLINÄPP, 250 g","https://www.selver.ee/metsapahkel-pahklinapp-250-g","3,99 €"
"Maiustused, küpsised, näksid","Mandlilaastud, GERMUND, 100 g","https://www.selver.ee/mandlilaastud-germund-100-g","2,69 €"
"Maiustused, küpsised, näksid","Premium pekanipähkel, GERMUND, 250 g","https://www.selver.ee/premium-pekaanipahkel-germund-250-g","7,69 €"
"Maiustused, küpsised, näksid","Piimašokolaad Anneke, KALEV, 20 g","https://www.selver.ee/piimashokolaad-anneke-kalev-20-g","0,39 €"
"Maiustused, küpsised, näksid","Tiina tume šokolaad täidisega, KALEV, 108 g","https://www.selver.ee/tiina-tume-sokolaad-taidisega-kalev-108-g","1,59 €"
"Maiustused, küpsised, näksid","Mustsõstram. marmelaadikompvek, KALEV, 175 g","https://www.selver.ee/mustsostram-marmelaadikompvek-kalev-175-g","1,69 €"
"Maiustused, küpsised, näksid","Heleda glasuuriga vahvel, MARMITON, 150 g","https://www.selver.ee/heleda-glasuuriga-vahvel-marmiton-150-g","1,39 €"
"Maiustused, küpsised, näksid","Must näkileib hapukoore ja murulauguga, FAZER, 120 g","https://www.selver.ee/must-nakileib-hapukoore-ja-murulauguga-fazer-120-g","1,29 €"
"Maiustused, küpsised, näksid","Nätsukomm puuvilja, MENTOS, 38 g","https://www.selver.ee/natsukomm-puuvilja-mentos-38-g","0,69 €"
"Maiustused, küpsised, näksid","Kõrvitsaseemned ÖKO, KOMMI ASEMEL, 140 g","https://www.selver.ee/korvitsaseemned-oko-kommi-asemel-140-g","1,99 €"
"Maiustused, küpsised, näksid","Kummikommid Pico- Balla, HARIBO, 85 g","https://www.selver.ee/kummikommid-pico-balla-haribo-85-g","0,99 €"
"Maiustused, küpsised, näksid","Tume šokolaad tervete metspähklitega, RITTER SPORT, 100 g","https://www.selver.ee/tume-sokolaad-tervete-metspahklitega-ritter-sport-100-g","1,99 €"
"Maiustused, küpsised, näksid","Popcorn maisiterad, TEXAS, 500 g","https://www.selver.ee/popcorn-maisiterad-texas-500-g","1,49 €"
"Maiustused, küpsised, näksid","Vahvel hapukoore- ja sibulamaitseline, VAHVEL, 90 g","https://www.selver.ee/vahvel-hapukoore-ja-sibulamaitseline-vahvel-90-g","0,89 €"
"Maiustused, küpsised, näksid","Riisivahvlid kõrvits.seemnetega, SONKO, 130 g","https://www.selver.ee/riisivahvlid-korvits-seemnetega-sonko-130-g","0,79 €"
"Maiustused, küpsised, näksid","Närimiskumm Watermelon suhkruvaba, ORBIT, 14 g","https://www.selver.ee/narimiskumm-watermelon-suhkruvaba-orbit-14-g","0,55 €"
"Maiustused, küpsised, näksid","Dipikaste tilliga, TAFFEL, 16 g","https://www.selver.ee/dipikaste-tilliga-taffel-16-g","0,69 €"
"Maiustused, küpsised, näksid","Närimiskumm Winterfresh suhkruvaba, ORBIT, 14 g","https://www.selver.ee/narimiskumm-winterfresh-suhkruvaba-orbit-14-g","0,55 €"
"Maiustused, küpsised, näksid","Närimiskumm Eucalyptus suhkruvaba, ORBIT, 14 g","https://www.selver.ee/narimiskumm-eucalyptus-suhkruvaba-orbit-14-g","0,55 €"
"Maiustused, küpsised, näksid","Kommikarp Toffifee, STORCK, 125 g","https://www.selver.ee/kommikarp-toffifee-storck-125-g","2,39 €"
"Maiustused, küpsised, näksid","Sefiir vaniljemaitseline, LAIMA, 200 g","https://www.selver.ee/sefiir-vaniljemaitseline-laima-200-g","1,29 €"
"Maiustused, küpsised, näksid","Metspähkel piimašokolaadis, KALEV, 140 g","https://www.selver.ee/metspahkel-piimasokolaadis-kalev-140-g","2,59 €"
"Maiustused, küpsised, näksid","Rulett kummikomm, HARIBO, 25 g","https://www.selver.ee/rulett-kummikomm-haribo-25-g","0,29 €"
"Maiustused, küpsised, näksid","Kreeker soola kaleidoskoop, VIKSTAL, 150 g","https://www.selver.ee/kreeker-soola-kaleidoskoop-vikstal-150-g","0,79 €"
"Maiustused, küpsised, näksid","Kompvekid Kinder Schoko-Bons, KINDER, 125g","https://www.selver.ee/piimasokolaadist-kompvekid-choko-bons-kinder-125-g","2,39 €"
"Maiustused, küpsised, näksid","Iirisekomm šokolaaditäidisega, MELLER, 38 g","https://www.selver.ee/iirisekomm-shokolaaditaidisega-meller-38-g","0,69 €"
"Maiustused, küpsised, näksid","Kreeker kalake juustu, VIKSTAL, 150 g","https://www.selver.ee/kreeker-kalake-juustu-vikstal-150-g","0,79 €"
"Maiustused, küpsised, näksid","Piimabatoonike vahvliga Mesikäpp, KALEV, 150 g","https://www.selver.ee/piimabatoonike-vahvliga-mesikapp-kalev-150-g","1,49 €"
"Maiustused, küpsised, näksid","Pulgakomm, DUMLE, 10 g","https://www.selver.ee/pulgakomm-dumle-10-g","0,19 €"
"Maiustused, küpsised, näksid","Mandel röstitud, soolatud, GERMUND, 150 g","https://www.selver.ee/mandel-rostitud-soolatud-germund-150-g","2,59 €"
"Maiustused, küpsised, näksid","Šokolaad KitKat Chunky Peanut Butter, NESTLE, 42g","https://www.selver.ee/sokolaad-kitkat-chunky-peanut-butter-nestle-42-g","0,69 €"
"Maiustused, küpsised, näksid","Valge šokolaad, SCHOGETTEN, 100 g","https://www.selver.ee/valge-shokolaad-schogetten-100-g","1,29 €"
"Maiustused, küpsised, näksid","Kommikarp Raffaello T23, FERRERO, 230g","https://www.selver.ee/kommikarp-raffaello-t23-ferrero-230-g","4,59 €"
"Maiustused, küpsised, näksid","Marmelaad Lõigud, MARMITON, 150 g","https://www.selver.ee/marmelaad-loigud-marmiton-150-g","1,29 €"
"Maiustused, küpsised, näksid","Krõbe kaeraküpsis, KALEV, 300 g","https://www.selver.ee/krobe-kaerakupsis-kalev-300-g","2,09 €"
"Maiustused, küpsised, näksid","Kartulikrõpsud juustu-sibula, BALSNACK, 90 g","https://www.selver.ee/kartulikropsud-juustu-sibula-balsnack-90-g","0,79 €"
"Maiustused, küpsised, näksid","Triibulised päevalilleseemned soolaga, YES, 150 g","https://www.selver.ee/triibulised-paevalilleseemned-soolaga-yes-150-g","1,39 €"
"Maiustused, küpsised, näksid","Riisivahvlid mitmevilja õhukesed, KUPIEC, 90 g","https://www.selver.ee/riisivahvlid-mitmevilja-ohukesed-kupiec-90-g","0,89 €"
"Maiustused, küpsised, näksid","Kummikommid Yoghurt Splash, TUTTI FRUTTI, 350 g","https://www.selver.ee/kummikommid-yoghurt-splash-tutti-frutti-350-g","3,49 €"
"Maiustused, küpsised, näksid","Dražeed Fruits, SKITTLES, 125 g","https://www.selver.ee/drazeed-fruits-skittles-125-g","1,29 €"
"Maiustused, küpsised, näksid","Kass Arturi iirisepallid, VÄIKE VÄÄNIK, 150 g","https://www.selver.ee/kass-arturi-iirisepallid-vaike-vaanik-150-g","1,99 €"
"Maiustused, küpsised, näksid","Šokolaadipastillid, M&M'S, 90 g","https://www.selver.ee/sokolaadipastillid-m-m-s-90-g","1,39 €"
"Maiustused, küpsised, näksid","Kartulikrõpsud klassikalised, LORENZ, 100 g","https://www.selver.ee/kartulikropsud-klassikalised-lorenz-100-g","1,49 €"
"Maiustused, küpsised, näksid","Küüslauguleivad ämbris, MARMITON, 350 g","https://www.selver.ee/kuuslauguleivad-ambris-marmiton-350-g","2,19 €"
"Maiustused, küpsised, näksid","Piimasok.glas.küpsised, MILKA, 150 g","https://www.selver.ee/piimasok-glas-kupsised-milka-150-g","1,49 €"
"Maiustused, küpsised, näksid","Kreeker kliidega, ARCOR, 200 g","https://www.selver.ee/kreeker-kliidega-arcor-200-g","1,09 €"
"Maiustused, küpsised, näksid","Galett kikerherne Fittolini, LESTELLO, 130 g","https://www.selver.ee/galett-kikerherne-fittolini-lestello-130-g","2,19 €"
"Maiustused, küpsised, näksid","Piimašokolaad Dumle toffeetükkidega, KARL FAZER, 200 g","https://www.selver.ee/piimasokolaad-dumle-karl-fazer-200-g","1,99 €"
"Maiustused, küpsised, näksid","Leivasegu, GERMUND, 100 g","https://www.selver.ee/leivasegu-germund-100-g","0,79 €"
"Maiustused, küpsised, näksid","Maiuspala šokolaadipallid, KALEV, 140 g","https://www.selver.ee/maiuspala-sokolaadipallid-kalev-140-g","2,59 €"
"Maiustused, küpsised, näksid","Kartulikrõps hapukoore- ja sibulamaitseline, ESTRELLA, 130 g","https://www.selver.ee/kartulikrops-hapukoore-ja-sibulamaitseline-estrella-130-g","1,79 €"
"Maiustused, küpsised, näksid","Soolakõrsikud Salzletten, LORENZ, 150 g","https://www.selver.ee/soolakorsikud-salzletten-lorenz-150-g","0,99 €"
"Maiustused, küpsised, näksid","Närimiskumm White Spearmint suhkruvaba, ORBIT, 14 g","https://www.selver.ee/narimiskumm-white-spearmint-suhkruvaba-orbit-14-g","0,59 €"
"Maiustused, küpsised, näksid","Valge šokolaad tervete metspähklitega, RITTER SPORT, 100 g","https://www.selver.ee/valge-sokolaad-tervete-metspahklitega-ritter-sport-100-g","1,99 €"
"Maiustused, küpsised, näksid","Maapähkel, SELVER, 400 g","https://www.selver.ee/maapahkel-400-g-selver-400-g","1,19 €"
"Maiustused, küpsised, näksid","Kummikommid Passion, TUTTI FRUTTI, 180 g","https://www.selver.ee/kummikommid-passion-tutti-frutti-180-g","1,69 €"
"Maiustused, küpsised, näksid","Jõhvika-röstitud pähklite segu, PREMIUM, 300 g","https://www.selver.ee/johvika-rostitud-pahklite-segu-premium-300-g","5,29 €"
"Maiustused, küpsised, näksid","Piimašokolaad tervete metspähklitega, KALEV, 200 g","https://www.selver.ee/piimashkolaad-metspahklitega-kalev-200-g","2,79 €"
"Maiustused, küpsised, näksid","Pastillid mesi/sidrun, LOCKETS, 41 g","https://www.selver.ee/pastillid-mesi-sidrun-lockets-41-g","0,69 €"
"Maiustused, küpsised, näksid","Merekivid, KALEV, 200 g","https://www.selver.ee/merekivid-kalev-200-g","1,49 €"
"Maiustused, küpsised, näksid","Vahukommid, HARIBO, 150 g","https://www.selver.ee/vahukommid-haribo-150-g","1,69 €"
"Maiustused, küpsised, näksid","Koolamaitselised kummikommid, HARIBO, 100 g","https://www.selver.ee/koolamaitselised-kummikommid-haribo-100-g","0,99 €"
"Maiustused, küpsised, näksid","Küüslauguleivake, BALSNACK, 80 g","https://www.selver.ee/kuuslauguleivake-balsnack-80-g","0,65 €"
"Maiustused, küpsised, näksid","Pehme mango, SEEBERGER, 100 g","https://www.selver.ee/pehme-mango-seeberger-100-g","4,49 €"
"Maiustused, küpsised, näksid","Närimiskumm Spearmint suhkruvaba, ORBIT, 14 g","https://www.selver.ee/narimiskumm-spearmint-suhkruvaba-orbit-14-g","0,55 €"
"Maiustused, küpsised, näksid","Juurika leivasnäkid, FAZER, 120 g","https://www.selver.ee/juurika-leivasnakid-fazer-120-g","1,39 €"
"Maiustused, küpsised, näksid","Rõngik magus, VIKSTAL, 150 g","https://www.selver.ee/rongik-magus-vikstal-150-g","0,79 €"
"Maiustused, küpsised, näksid","Premium Jõhvikas, GERMUND, 300 g","https://www.selver.ee/premium-johvikas-germund-300-g","3,39 €"
"Maiustused, küpsised, näksid","Kuivik rosina, VIKSTAL, 200 g","https://www.selver.ee/kuivik-rosina-vikstal-200-g","0,89 €"
"Maiustused, küpsised, näksid","Päevalilleseemned röstitud (triibulised), MOGYI, 200 g","https://www.selver.ee/paevalilleseemned-rostitud-triibulised-mogyi-200-g","0,99 €"
"Maiustused, küpsised, näksid","Kummikommid (hapud), TUTTI FRUTTI, 180 g","https://www.selver.ee/kummikommid-hapud-tutti-frutti-180-g","1,59 €"
"Maiustused, küpsised, näksid","Eukalüpti-mentoolimaitseline täidisega karamell, KALEV, 120 g","https://www.selver.ee/eukalupti-mentoolimaitseline-taidisega-karamell-kalev-120-g","0,65 €"
"Maiustused, küpsised, näksid","Krõpsud balsamico äädikaga, LORENZ, 100 g","https://www.selver.ee/kropsud-balsamico-aadikaga-lorenz-100-g","1,49 €"
"Maiustused, küpsised, näksid","Küpsised apelsinimarmelaadiga, PRIMART, 260 g","https://www.selver.ee/kupsised-apelsinimarmelaadiga-primart-260-g","1,29 €"
"Maiustused, küpsised, näksid","Päevalilleseemned, BABKINÕ, 300 g","https://www.selver.ee/paevalilleseemned-babkino-300-g","2,59 €"
"Maiustused, küpsised, näksid","Küpsis pähkli-rosina, RÕNGU PAGAR, 250 g","https://www.selver.ee/kupsis-pahkli-rosina-rongu-pagar-250-g","1,79 €"
"Maiustused, küpsised, näksid","Pulgakomm maasikamaitseline, prõksuva suhkruga, CHUPA CHUPS, 14 g","https://www.selver.ee/pulgakomm-maasikamaitseline-proksuva-suhkruga-chupa-chups-14-g","0,59 €"
"Maiustused, küpsised, näksid","Krõbe kaeraküpsis Kaera-Ants, MARMITON, 400 g","https://www.selver.ee/krobe-kaerakupsis-kaera-ants-marmiton-400-g","1,99 €"
"Maiustused, küpsised, näksid","Kreekerid paprikaga, TUC, 100 g","https://www.selver.ee/kreekerid-paprikaga-tuc-100-g","1,09 €"
"Maiustused, küpsised, näksid","Rosinad ÖKO, KOMMI ASEMEL, 150 g","https://www.selver.ee/rosinad-oko-kommi-asemel-150-g","1,29 €"
"Maiustused, küpsised, näksid","Šokolaad White, TWIX, 46 g","https://www.selver.ee/sokolaad-white-twix-46-g","0,59 €"
"Maiustused, küpsised, näksid","Röstitud soolatud maapähkel 400 g, SELVER, 400 g","https://www.selver.ee/rostitud-soolatud-maapahkel-400-g-selver-400-g","1,29 €"
"Maiustused, küpsised, näksid","Starmix kummikommid, HARIBO, 100 g","https://www.selver.ee/starmix-kummikommid-haribo-100-g","0,99 €"
"Maiustused, küpsised, näksid","Nisukrõps Piraat suitsupeekoni, BALSNACK, 150 g","https://www.selver.ee/nisukrops-piraat-suitsupeekoni-balsnack-150-g","1,29 €"
"Maiustused, küpsised, näksid","Dražeed Skittles Widlberry, SKITTLES, 125 g","https://www.selver.ee/drazeed-skittles-widlberry-skittles-125-g","1,19 €"
"Maiustused, küpsised, näksid","Rahvapräänik, VÄIKE VÄÄNIK, 500 g","https://www.selver.ee/rahvapraanik-vaike-vaanik-500-g","1,39 €"
"Maiustused, küpsised, näksid","Maisikrõps juustumaitseline, CHEETOS, 165 g","https://www.selver.ee/maisikrops-juustumaitseline-cheetos-165-g","1,49 €"
"Maiustused, küpsised, näksid","Šokolaadibatoon, DUMLE, 40g","https://www.selver.ee/shokolaadibatoon-dumle-40-g","0,59 €"
"Maiustused, küpsised, näksid","Banaani lõigud, TAKE1 REGULAR, 100 g","https://www.selver.ee/banaani-loigud-take1-regular-100-g","0,89 €"
"Maiustused, küpsised, näksid","Piimašokolaad Nurr väikese mulliga, KALEV, 65 g","https://www.selver.ee/piimasokolaad-nurr-vaikese-mulliga-kalev-65-g","0,99 €"
"Maiustused, küpsised, näksid","Pez täitepakk puuviljamaitsel., PEZ, 51 g","https://www.selver.ee/pez-taitepakk-puuviljamaitsel-pez-51-g","0,59 €"
"Maiustused, küpsised, näksid","Halvaa Ali-Baba india pähklit., MARMITON, 100 g","https://www.selver.ee/halvaa-ali-baba-india-pahklit-marmiton-100-g","0,89 €"
"Maiustused, küpsised, näksid","Küüslauguleivad topsis, MARMITON, 150 g","https://www.selver.ee/kuuslauguleivad-topsis-marmiton-150-g","0,89 €"
"Maiustused, küpsised, näksid","Rukki näkileivad, LINKOSUO, 150 g","https://www.selver.ee/rukki-nakileivad-linkosuo-150-g","2,29 €"
"Maiustused, küpsised, näksid","Tume šokolaad tervete metspähklitega, KALEV, 100 g","https://www.selver.ee/tume-shok-tervete-metspahkliteg-kalev-100-g","1,59 €"
"Maiustused, küpsised, näksid","Šokolaadipastillid pähkliga, M&M'S, 200 g","https://www.selver.ee/shokolaadipastillid-pahkliga-m-m-s-200-g","2,79 €"
"Maiustused, küpsised, näksid","Närimiskumm Orbit White Spearmint suhkruvaba kotis, ORBIT, 35 g","https://www.selver.ee/narimiskumm-orbit-white-spearmint-suhkruvaba-kotis-orbit-35-g","1,19 €"
"Maiustused, küpsised, näksid","Premium Aprikoos, GERMUND, 300 g","https://www.selver.ee/premium-aprikoos-germund-300-g","3,29 €"
"Maiustused, küpsised, näksid","Šokolaad Lion Standard 2 pakk, NESTLE, 60 g","https://www.selver.ee/sokolaad-lion-standard-2-pakk-nestle-60-g","0,69 €"
"Maiustused, küpsised, näksid","Närimiskumm Winterfresh kotis, ORBIT, 58 g","https://www.selver.ee/narimiskumm-winterfresh-kotis-orbit-58-g","1,69 €"
"Maiustused, küpsised, näksid","Juurvilja segu krõpsud, KIWA, 70 g","https://www.selver.ee/juurvilja-segu-kropsud-kiwa-70-g","2,19 €"
"Maiustused, küpsised, näksid","Kompvekid Rocher, FERRERO, 200g","https://www.selver.ee/kompvekid-rocher-ferrero-200-g","6,49 €"
"Maiustused, küpsised, näksid","Õhuline valge šokolaad, ROSHEN, 80 g","https://www.selver.ee/ohuline-valge-sokolaad-roshen-80-g","1,09 €"
"Maiustused, küpsised, näksid","Kartulisnack paprikaga, LORENZ, 100 g","https://www.selver.ee/kartulisnack-paprikaga-lorenz-100-g","1,19 €"
"Maiustused, küpsised, näksid","Närimiskomm Draakon õuna, KALEV, 110 g","https://www.selver.ee/narimiskomm-draakon-ouna-kalev-110-g","0,95 €"
"Maiustused, küpsised, näksid","Soolakõrsikud, LORENZ, 75 g","https://www.selver.ee/soolakorsikud-lorenz-75-g","0,49 €"
"Maiustused, küpsised, näksid","Kommikarp Linnupiim valik, KALEV, 238 g","https://www.selver.ee/kommikarp-linnupiim-valik-kalev-238-g","4,69 €"
"Maiustused, küpsised, näksid","Šokolaadimaitselise kreemiga vahvlid, KALEV, 250 g","https://www.selver.ee/shok-maitselise-kreemiga-vahvlid-kalev-250-g","2,29 €"
"Maiustused, küpsised, näksid","Kartulikrõps juustumaitseline, ESTRELLA, 180 g","https://www.selver.ee/kartulikrops-juustumaitseline-estrella-180-g","2,29 €"
"Maiustused, küpsised, näksid","Kaerahelbeküpsised, FLORA, 300 g","https://www.selver.ee/kaerahelbekupsised-flora-300-g","3,19 €"
"Maiustused, küpsised, näksid","Jõhvikas, TAKE1 REGULAR, 100 g","https://www.selver.ee/johvikas-take1-regular-100-g","1,29 €"
"Maiustused, küpsised, näksid","Maapähkel kooritud, SELVER, 400 g","https://www.selver.ee/maapahkel-kooritud-400-g-selver-400-g","1,19 €"
"Maiustused, küpsised, näksid","Karamell Frutic Assortii, BUCURIA, 190 g","https://www.selver.ee/karamell-frutic-assortii-bucuria-190-g","0,69 €"
"Maiustused, küpsised, näksid","Juustuküpsis, RÕNGU PAGAR, 250 g","https://www.selver.ee/juustukupsis-rongu-pagar-250-g","1,99 €"
"Maiustused, küpsised, näksid","Mynthon xylitol menthol suhkruvaba, MYNTHON, 31 g","https://www.selver.ee/mynthon-xylitol-menthol-suhkruvaba-mynthon-31-g","0,69 €"
"Maiustused, küpsised, näksid","Piimavahvel Knoppers pähklitäidisega, STORCK, 25 g","https://www.selver.ee/piimavahvel-knoppers-pahklitaidisega-storck-25-g","0,39 €"
"Maiustused, küpsised, näksid","Täispähkli šokolaad, RITTER SPORT, 100 g","https://www.selver.ee/taispahkli-sokolaad-ritter-sport-100-g","1,99 €"
"Maiustused, küpsised, näksid","Chia seemned, PÄHKLINÄPP, 200 g","https://www.selver.ee/chia-seemned-pahklinapp-200-g","1,89 €"
"Maiustused, küpsised, näksid","Kartulikrõpsud hapukoore- ja sibulamaitselised Less Fat, TAFFEL, 325 g","https://www.selver.ee/kartulikropsud-hapukoore-ja-sibulamaitselised-less-fat-taffel-325-g","2,99 €"
"Maiustused, küpsised, näksid","Tšillimaitselised röstitud maapähklid, TAFFEL, 150 g","https://www.selver.ee/rost-maapahkel-tshillimaits-taffel-150-g","1,79 €"
"Maiustused, küpsised, näksid","Karamell piparmündimaitseline, KALEV, 120 g","https://www.selver.ee/karamell-piparmundimaitseline-kalev-120-g","0,65 €"
"Maiustused, küpsised, näksid","Apelsinimaitselised dražeed, TIC TAC, 18 g.","https://www.selver.ee/apelsinimaitselised-drazeed-tic-tac-tic-tac","0,59 €"
"Maiustused, küpsised, näksid","Pehmed vahvlid, PRALINE, 250 g","https://www.selver.ee/pehmed-vahvlid-praline-250-g","1,69 €"
"Maiustused, küpsised, näksid","Kummikommid Fantaasia, HARIBO, 200 g","https://www.selver.ee/kummikommid-fantaasia-haribo-200-g","1,69 €"
"Maiustused, küpsised, näksid","Krõbedad leivakesed küüslauguga, VÄIKE VÄÄNIK, 150 g","https://www.selver.ee/krobedad-leivakesed-kuuslauguga-vaike-vaanik-150-g","1,19 €"
"Maiustused, küpsised, näksid","Tume šokolaad kirsiga, KALEV, 200 g","https://www.selver.ee/tume-shokolaad-kirsiga-kalev-200-g","2,79 €"
